,Date,Market Cap,Volume,Current Price,ID
79,2017-03-21,18058074337.21503,150015664.59348586,1112.701532272989,0
80,2017-03-22,16877645842.247137,188848065.44100598,1039.8401726478428,0
81,2017-03-23,16705852353.567331,82048831.9755843,1029.1394137431018,0
82,2017-03-24,15261293153.465893,161801850.34465718,940.0206265591036,0
83,2017-03-25,15672767506.162113,190451071.3339399,965.2650626610691,0
84,2017-03-26,15499531724.033215,130490540.3796116,954.4766599717783,0
85,2017-03-27,16932388062.889202,138288339.0282277,1042.6050726198062,0
86,2017-03-28,16968792612.799994,127643560.28946394,1044.7219999999998,0
87,2017-03-29,16871375654.368252,121169066.49229117,1038.617197616254,0
88,2017-03-30,16757840043.708635,102438849.919161,1031.4929056461594,0
89,2017-03-31,17519577833.28675,133287124.42714268,1078.274711090609,0
90,2017-01-04,17634831646.535995,87750426.90171514,1085.2529999999997,0
91,2017-02-04,,80231506.35067685,1098.0679999999998,0
92,2017-03-04,18517903140.18806,131765236.03753588,1139.3082754455547,0
93,2017-04-04,18539058629.558556,108222974.26702544,1140.4975903801683,0
94,2017-05-04,18408732920.443806,87439620.02168314,1132.339904992776,0
95,2017-06-04,19416796070.09999,128309277.22353126,1194.2109999999996,0
96,2017-07-04,19347052264.0503,90840184.05054909,1189.775123703212,0
97,2017-08-04,19227110119.602,43899666.20643768,1182.271,0
98,2017-09-04,19316186631.362995,41151425.52338414,1187.6989999999998,0
99,2017-10-04,19691023824.75,76050218.05983433,1210.515,0
100,2017-11-04,19955556306.916,78899688.76011947,1226.618,0
101,2017-12-04,19822303422.025,83573376.82029216,1218.299,0
102,2017-04-13,19106860359.408,131395672.09469403,1174.209,0
103,2017-04-14,19263144684.95,92892227.90249667,1183.687,0
104,2017-04-15,19210567706.901,53325277.000297464,1180.323,0
105,2017-04-16,19310204918.47,36294382.376176596,1186.31,0
106,2017-04-17,19618884439.9,83379623.41478413,1205.143,0
107,2017-04-18,19823480859.0,85025813.90001634,1217.58,0
108,2017-04-19,19958292470.9,71343829.93791687,1225.721,0
109,2017-04-20,20419371472.848,112476255.64770472,1253.904,0
110,2017-04-21,20439557226.725,91517340.71934254,1254.9875,0
111,2017-04-22,20355249795.0,84061246.82405868,1249.67,0
112,2017-04-23,20327793187.52,84420564.20787704,1247.8388,0
113,2017-04-24,20364256790.6925,70514448.2984891,1249.9563,0
114,2017-04-25,20579834197.125,93017240.89550121,1263.045,0
115,2017-04-26,20977699422.84,121914930.77675967,1287.32,0
116,2017-04-27,21697132034.375,134993633.3799261,1331.3125,0
117,2017-04-28,21534600390.46,161417797.38181546,1321.205,0
118,2017-04-29,21643161383.0556,86320647.340096,1327.6863,0
119,2017-04-30,22007601314.79,86247238.96408871,1349.8863,0
120,2017-01-05,22964730936.125,217759983.7243955,1408.445,0
121,2017-02-05,23518941607.875,189160669.69719717,1442.245,0
122,2017-03-05,24231937589.4375,206154588.92349654,1485.8175,0
123,2017-04-05,24455911024.0,335017412.62340426,1499.36,0
124,2017-05-05,24567395211.1206,324314592.9971558,1506.0438,0
125,2017-06-05,25252078563.53,135507234.10379437,1547.815,0
126,2017-07-05,25419561546.555,149859388.43444195,1557.8838,0
127,2017-08-05,26655087385.5,276144904.85303676,1633.38,0
128,2017-09-05,27748404857.4425,383922543.2526552,1700.1775,0
129,2017-10-05,28521047690.935,288565639.4229343,1747.3175,0
130,2017-11-05,29527250348.0656,313353159.7330766,1808.7788,0
131,2017-12-05,27767470033.9575,248020430.1818661,1700.7725,0
132,2017-05-13,28602793979.76,246696636.62711567,1751.73,0
133,2017-05-14,28867391787.52,124978733.01274386,1767.7088,0
134,2017-05-15,27702000821.75,231039670.3102772,1696.13,0
135,2017-05-16,28034610160.905,218205145.65872082,1716.315,0
136,2017-05-17,29477763646.6281,271656160.3631455,1804.4513,0
137,2017-05-18,30868475119.0056,230137778.81666598,1889.4088,0
138,2017-05-19,32237082949.2181,279848678.0797178,1972.9013,0
139,2017-05-20,33393518554.5,274198303.3238714,2043.42,0
140,2017-05-21,33568054937.0756,264478153.79685724,2053.8788,0
141,2017-05-22,34479453631.095,580030832.7898638,2109.3963,0
142,2017-05-23,37479380943.125,389402023.7389176,2292.7025,0
143,2017-05-24,40025140034.1006,555024432.8249408,2448.1313,0
144,2017-05-25,38704024228.25,889791512.2689184,2366.9725,0
145,2017-05-26,36997900173.0,716011543.9589934,2262.36,0
146,2017-05-27,34066387966.5,683119789.1268574,2082.845,0
147,2017-05-28,36305932627.5,401864331.3271442,2219.4875,0
148,2017-05-29,37402630788.11,312368211.91593516,2286.2663,0
149,2017-05-30,35466825282.315,335746190.66623986,2167.6438,0
150,2017-05-31,38113024210.0,416350458.7178713,2329.0775,0
151,2017-01-06,39868442921.8656,438586633.5187092,2436.0363,0
152,2017-02-06,41152717323.6675,292795886.85332465,2514.2275,0
153,2017-03-06,41949676689.0,304803966.17644024,2562.54,0
154,2017-04-06,41854068527.985,254469613.91820475,2556.405,0
155,2017-05-06,44563721217.1875,334411829.5166427,2721.5525,0
156,2017-06-06,47547556371.0756,1211604496.354524,2903.4438,0
157,2017-07-06,44484425844.04,717931660.7865304,2716.0588,0
158,2017-08-06,46261410000.6806,580940070.4176636,2824.2038,0
159,2017-09-06,46149913864.145,393210044.6730309,2817.0638,0
160,2017-10-06,48127389931.89,354694237.39057237,2937.4538,0
161,2017-11-06,49382412955.42,350197483.3404642,3013.7138,0
162,2017-12-06,44267424094.875,792436484.821471,2701.255,0
163,2017-06-13,44844697932.88,410084483.665015,2736.1888,0
164,2017-06-14,41033780985.98741,565476421.7798644,2503.40127294964,0
165,2017-06-15,40072859209.16968,845674827.7127961,2444.49371230854,0
166,2017-06-16,41213920649.6624,404682134.6180688,2513.81034764638,0
167,2017-06-17,44001982613.919,386716359.4470909,2683.5713440378,0
168,2017-06-18,42262755911.74297,320439362.70244586,2577.21936114026,0
169,2017-06-19,42971547871.184555,307738404.7993459,2620.13645139993,0
170,2017-06-20,45561980141.81072,461719561.5390207,2777.79265567999,0
171,2017-06-21,44569583131.63903,447106675.7720245,2717.00310788798,0
172,2017-06-22,44703988751.351746,273815444.4663382,2724.91221331707,0
173,2017-06-23,44920255723.30297,187781433.42478496,2737.74623109829,0
174,2017-07-29,44819837646.14303,862355190.6244134,2720.10226250836,0
175,2017-07-30,45158066501.84347,373175816.24998474,2740.32359181287,0
176,2017-07-31,47322548226.26965,438125892.5058857,2871.3680152452,0
177,2017-01-08,45126045890.85253,745400937.0961412,2737.76379241919,0
178,2017-02-08,44473195322.900276,412594211.0343428,2697.8509023017,0
179,2017-03-08,45788833023.80792,339104668.1906748,2777.36799394604,0
180,2017-04-08,46925073392.63279,368080367.5107562,2845.89716230278,0
181,2017-05-08,53382167034.14344,1066264901.9573861,3237.07069450803,0
182,2017-06-08,52607099482.05991,489419318.3026005,3189.7324534615,0
183,2017-07-08,55367416610.36144,695546889.0949574,3356.70973808691,0
184,2017-08-08,56260701200.034225,803019985.1887337,3410.45008044914,0
185,2017-09-08,54954274834.24823,638922625.0771153,3330.89782529283,0
186,2017-10-08,55570438886.95547,424604065.32912636,3367.90538708821,0
187,2017-11-08,58788973716.33661,641330314.4333423,3562.58766284089,0
188,2017-12-08,62715286393.358154,988460078.2087516,3800.14062506336,0
189,2017-08-13,66405071142.320496,1549520790.332874,4023.25452207874,0
190,2017-08-14,68927834713.06955,1089626076.898878,4175.69529134641,0
191,2017-08-15,68500212180.10542,1908427436.1044514,4149.30875941234,0
192,2017-08-16,70376601817.48047,1755705435.2806149,4262.5587912331,0
193,2017-08-17,70778773053.66321,1774245121.0315044,4286.91743450516,0
194,2017-08-18,67671539511.38793,1515069151.8626456,4097.68580247375,0
195,2017-08-19,67968693045.18288,1710080500.0248759,4115.21198836208,0
196,2017-08-20,66092742688.79337,551798951.9672189,4001.22863247285,0
197,2017-08-21,65008176478.93846,712634899.3959899,3935.22993283277,0
198,2017-08-22,66221496790.766624,1402352816.7446954,4008.41668521521,0
199,2017-08-23,67231683430.31014,801748251.0347502,4069.0802390251,0
200,2017-08-24,68859869628.5617,686855777.303872,4167.28917680219,0
201,2017-08-25,69403950803.04054,689332055.0584042,4199.89203158457,0
202,2017-08-26,68147140643.37593,401970264.1835565,4123.51337132546,0
203,2017-08-27,68038485482.57394,348607397.3713809,4116.46873916326,0
204,2017-08-28,69694649043.72203,652038444.4811547,4216.24277330547,0
205,2017-08-29,72641940495.6991,864725915.097578,4394.06343624723,0
206,2017-08-30,75292523274.51767,674336659.4873832,4553.80652713686,0
207,2017-08-31,77767841900.02457,675647444.6830037,4702.93816308458,0
208,2017-01-09,80428274476.4107,909131411.605347,4863.19304868405,0
209,2017-02-09,75367266379.22632,1475097323.458513,4556.5977768913,0
210,2017-03-09,76631058145.99944,1007165501.0854648,4632.46233076675,0
211,2017-04-09,71425022760.39119,1554585273.636073,4317.18518771612,0
212,2017-05-09,73598219046.08562,1626968192.530412,4447.87559221093,0
213,2017-06-09,75996461011.38934,1060025861.6307496,4592.25027789782,0
214,2017-07-09,75883474995.22142,669892692.7226958,4584.82027519271,0
215,2017-08-09,70933796921.03749,1477975497.7897267,4285.20793872097,0
216,2017-09-09,70287354161.79593,787822375.6637348,4245.60734112386,0
217,2017-10-09,68424784707.49242,997139675.398169,4132.6646422833,0
218,2017-11-09,68968724069.36708,771493043.3837389,4164.97621199409,0
219,2017-12-09,68415142331.638626,1062536773.8295213,4130.95628475182,0
220,2017-09-13,64328714659.05176,1545425745.1412098,3883.65200134942,0
221,2017-09-14,51366093442.36449,1950938472.0145135,3100.66815470405,0
222,2017-09-15,59446207725.41725,3308099534.339308,3587.9431219159,0
223,2017-09-16,59757602841.68003,1399781741.4877734,3606.27519721432,0
224,2017-09-17,58889832717.23171,846880197.8947364,3553.43231625865,0
225,2017-09-18,66500676482.32742,1282809663.1080554,4012.28582499344,0
226,2017-09-19,64629619385.94208,942656241.4373351,3898.93473248234,0
227,2017-09-20,63957210363.29384,676074373.1781092,3858.02095060051,0
228,2017-09-21,60152757874.00039,913652257.307351,3628.05858753461,0
229,2017-09-22,60061814860.04741,767837732.7568976,3622.1830393146,0
230,2017-09-23,62411285738.3069,578068211.7796992,3763.41140627887,0
231,2017-09-24,60907151775.202774,429544014.3865627,3672.30507973319,0
232,2017-09-25,64137374771.87553,800311260.7601415,3866.70515274174,0
233,2017-09-26,63915425115.126785,544391497.5833492,3852.93520487706,0
234,2017-09-27,68589320812.824844,936452128.5755137,4134.21241496119,0
235,2017-09-28,68609525756.87619,852500405.3533716,4134.88495085993,0
236,2017-09-29,68544241007.41879,829225349.3886597,4130.41524600294,0
237,2017-09-30,71329258156.47789,720251082.9981893,4297.79117003372,0
238,2017-01-10,72162524814.14323,682387248.0888995,4347.57873545332,0
239,2017-02-10,72763860755.0592,738468958.9611623,4383.32549736353,0
240,2017-03-10,71707074498.61319,760685985.6944162,4319.06921246641,0
241,2017-04-10,70259971867.79242,573368922.9375935,4231.46418703684,0
242,2017-05-10,71244448102.50621,713160614.1358172,4290.38040438142,0
243,2017-06-10,72202651600.90865,623863525.065278,4347.54723950876,0
244,2017-07-10,73165830198.24252,468192424.3612093,4405.0162007055,0
245,2017-08-10,75788890435.07802,771225396.3362144,4562.32193109848,0
246,2017-09-10,79061044585.54332,1128809802.8032467,4758.72164979337,0
247,2017-10-10,79249573590.62794,1134289150.2871664,4769.47734676417,0
248,2017-11-10,79896727838.75774,836737765.8088199,4807.92589489803,0
249,2017-12-10,88609513441.24539,2084912155.2398603,5331.61930195449,0
250,2017-10-13,93253757323.27051,3174154333.22038,5610.49316222874,0
251,2017-10-14,94406037193.81062,2311782991.9538355,5679.21622165638,0
252,2017-10-15,94500193338.09784,1665374310.9042103,5684.04710411913,0
253,2017-10-16,95258545426.38307,1060235879.6212636,5728.93275055115,0
254,2017-10-17,93855824390.12392,1106795866.7539878,5643.85907705172,0
255,2017-10-18,93017336298.87627,2100240729.7126238,5592.78222421231,0
256,2017-10-19,94752516351.64403,1229468606.297799,5696.38014134367,0
257,2017-10-20,99030673396.69295,1843078157.4676561,5952.7713587923,0
258,2017-10-21,100559216276.95663,1763987336.866072,6043.96673129542,0
259,2017-10-22,99899292227.65865,1799855389.6500697,6003.4640189335,0
260,2017-10-23,99188570754.3323,2039339670.519878,5959.98304059248,0
261,2017-10-24,92378194194.24738,2240037527.3631616,5550.08158528565,0
262,2017-10-25,94967978387.47089,1621897626.2100537,5704.87480650775,0
263,2017-10-26,97947023064.89772,1501048614.382047,5883.05318447111,0
264,2017-10-27,96164443214.40039,1332315431.0582082,5775.51666530736,0
265,2017-10-28,95484533854.62123,892992277.0600395,5734.30745398276,0
266,2017-10-29,101977770673.5449,1942980852.5876098,6123.54977135535,0
267,2017-10-30,101669814828.64807,1307795534.5842988,6104.38870915078,0
268,2017-10-31,106082152741.21794,1800486324.20211,6368.65164135745,0
269,2017-01-11,111860407349.42265,2095690342.820862,6714.78898671902,0
270,2017-02-11,117621545279.66475,4363333285.959415,7059.7938605488,0
271,2017-03-11,120546744685.76022,2826731064.9064713,7234.73838202036,0
272,2017-04-11,123154674357.55318,2043449643.0088456,7390.53522652395,0
273,2017-11-12,286279279595.202,7710546749.544,17106.5051488871,0
274,2017-12-12,288713846623.762,4686094939.5687,17249.920214656,0
275,2017-12-13,276619329724.168,4407769522.20181,16525.0444892988,0
276,2017-12-14,282355027769.183,4117594354.00804,16865.3616648753,0
277,2017-12-15,301031043805.055,6146229228.58011,17978.6305581344,0
278,2017-12-16,329315720181.841,5116192713.25694,19665.3949272416,0
279,2017-12-17,325311461891.215,4251128480.35423,19423.5801532525,0
280,2017-12-18,321409248360.935,5411492204.5264,19188.0539569348,0
281,2017-12-19,304459646943.618,6141309845.2726,18174.1867596316,0
282,2017-12-20,285821795917.542,7509260354.08289,17059.8883502646,0
283,2017-12-21,274043056258.078,5580926436.9909,16355.2382257401,0
284,2017-12-22,236028031210.852,12164204097.121,14084.8249267767,0
285,2017-12-23,255444795621.567,5076754666.02441,15241.9164656487,0
286,2017-12-24,242218743695.445,4129411907.77252,14451.1145466743,0
287,2017-12-25,239755987703.759,2485439206.78209,14302.7537081839,0
288,2017-12-26,278573473665.536,4255570625.9614,16616.6820570844,0
289,2017-12-27,274522325686.838,4950722889.35151,16373.0810795739,0
290,2017-12-28,252666630245.445,5266566467.59302,15067.8994980567,0
291,2017-12-29,253178163423.298,3753038183.65771,15096.5594360709,0
292,2017-12-30,228445816988.881,3600481281.03768,13620.3618741461,0
293,2017-12-31,248925602660.692,2921202870.14992,14839.5907854184,0
294,2018-01-01,236440337971.831,2345478673.51547,14093.6068305274,0
295,2018-02-01,257079617264.841,4130217904.20997,15321.9328517642,0
296,2018-03-01,261505188675.85794,3310355625.1255913,15583.8855377593,0
297,2018-04-01,268124738814.99704,4217387187.5256386,15976.365194174,0
298,2018-05-01,307774011688.3515,6275687595.940333,18336.9229801691,0
299,2018-06-01,307926110569.5282,4240919830.5153003,18343.6624934071,0
300,2018-07-01,286074127681.1376,3044989246.796485,17039.8739138488,0
301,2018-08-01,266976271422.5615,5752981089.536744,15900.3650216006,0
302,2018-09-01,262044268423.30463,4214092201.8070655,15604.7234082405,0
303,2018-10-01,260474112841.84482,4969472882.941215,15509.2701268168,0
304,2018-11-01,236008991341.7291,5833888113.053883,14050.5696063543,0
305,2018-12-01,247945818276.33105,4021952802.5976954,14759.294629915,0
306,2018-01-13,255265724750.92688,3134247725.132476,15193.3148979847,0
307,2018-01-14,243252295974.26068,3336056550.553205,14476.5889713691,0
308,2018-01-15,242193794408.73285,3222958351.447812,14411.9977069182,0
309,2018-01-16,197043955228.79236,9677283153.059654,11723.9135206658,0
310,2018-01-17,191882616843.4473,10225958520.621689,11415.3928442768,0
311,2018-01-18,194496634731.3023,6558304864.2233305,11569.4249920858,0
312,2018-01-19,197698672432.58115,4208563477.4581575,11758.4693327652,0
313,2018-01-20,222978421656.46298,4520485016.427376,13260.2711872786,0
314,2018-01-21,196828374433.09152,4319501969.014785,11703.5048628599,0
315,2018-01-22,184878210439.39847,5012581424.290013,10991.5950130802,0
316,2018-01-23,183260375707.76193,4779406610.509539,10894.0009053405,0
317,2018-01-24,189730563330.71286,3582338295.944433,11277.1159704489,0
318,2018-01-25,188880475665.0269,3204496193.302373,11225.2544568853,0
319,2018-01-26,185867144988.1318,4616389063.310399,11044.9072365744,0
320,2018-01-27,192805209257.31415,2894314081.3753986,11456.2135062799,0
321,2018-01-28,196359635508.99493,2682886340.599035,11665.6969300847,0
322,2018-01-29,187828526722.43542,2345235501.178288,11157.6638878978,0
323,2018-01-30,186776632503.01822,2321424679.531806,11095.2106891266,0
324,2018-01-31,168188285150.7701,3804947187.2286944,9989.68977659669,0
325,2018-01-02,170304196700.15707,3225562144.838607,10114.495086226,0
326,2018-02-02,152744180864.1639,4769515274.345698,9070.55544937356,0
327,2018-03-02,148715185541.37634,6813550017.173829,8830.16351005472,0
328,2018-04-02,151507305722.97018,3422042094.7330213,8994.91486607664,0
329,2018-05-02,140081544557.2351,3337096341.0061126,8315.51749143615,0
330,2018-06-02,115444836533.44771,5313588642.981379,6852.05270051491,0
331,2018-07-02,129936854004.41661,9152685412.95559,7711.2203289411,0
332,2018-08-02,128271617562.32497,4862232217.401406,7611.61027778882,0
333,2018-09-02,138345016554.78464,3190753947.378832,8208.57208449673,0
334,2018-10-02,145812043727.55478,2960039948.907384,8650.71675042998,0
335,2018-11-02,144544944416.7482,3371677737.5319858,8574.67763849023,0
336,2018-12-02,137716289625.30893,2806997176.95887,8168.63777979963,0
337,2018-02-13,150256428069.51227,3069219870.565569,8911.3985742083,0
338,2018-02-14,143645913955.80325,2551515988.2160945,8518.26907619091,0
339,2018-02-15,159007423075.0244,3282094240.879327,9428.02560716167,0
340,2018-02-16,170569769073.98798,4332356645.963475,10112.5801434467,0
341,2018-02-17,171309236631.063,3141038601.332415,10155.2770555258,0
342,2018-02-18,185692327611.28845,3699819140.1747103,11006.647685962,0
343,2018-02-19,177561296505.31497,4740378626.743881,10523.429305801,0
344,2018-02-20,187364222442.60483,3486171704.866562,11103.0900361497,0
345,2018-02-21,194121879194.2264,4225354045.1790047,11502.3770496396,0
346,2018-02-22,168362084194.4766,4574800113.397884,9973.59211951887,0
347,2018-02-23,169362253983.19455,4626064156.354444,10032.863112314,0
348,2018-02-24,173922837770.0662,4009462976.493817,10301.883609336,0
349,2018-02-25,164497574061.05917,3465387501.6656966,9742.62819006538,0
350,2018-02-26,163790896885.65796,2743650277.5619,9699.51718151529,0
351,2018-02-27,174886939893.19846,3646748812.403751,10355.5781264856,0
352,2018-02-28,180884108725.43018,3398119467.1062694,10709.3884310463,0
353,2018-01-03,174778709347.89926,3182259829.3149323,10346.664931035,0
354,2018-02-03,183463718171.25656,2892166041.0523987,10859.5521943893,0
355,2018-03-03,187514886761.3877,3031487197.1333075,11098.0758092511,0
356,2018-04-03,191899353575.24014,3019436740.238814,11356.0416016724,0
357,2018-05-03,190747933122.93732,2580256309.470718,11286.6762891691,0
358,2018-06-03,194821583687.4345,2693945511.0085077,11526.4209302906,0
359,2018-07-03,181342656441.09247,3618749298.786025,10727.716249205,0
360,2018-08-03,169056252057.66943,4896773758.150409,9999.68248604677,0
361,2018-09-03,159289105130.23843,4028135943.9580393,9420.85488958591,0
362,2018-10-03,156862284242.87494,5476476288.950579,9276.33759031006,0
363,2018-11-03,150359761907.83084,3260891795.801318,8890.86580399612,0
364,2018-12-03,160888688653.47745,3876612721.9476624,9512.45611286134,0
365,2018-03-13,156177221215.63092,4019736166.690967,9232.70587979953,0
366,2018-03-14,155921695042.49033,3628990704.0064235,9216.53097626842,0
367,2018-03-15,140553335048.27603,4020163253.1929836,8307.22338626638,0
368,2018-03-16,141449655895.93512,4571407139.639841,8359.36528334063,0
369,2018-03-17,144184737078.2775,3070872383.1616874,8520.00815917187,0
370,2018-04-29,157282709009.46033,3006508147.8120923,9249.65952508923,0
371,2018-04-30,158592809944.5081,2827554754.4722853,9325.62885104679,0
372,2018-01-05,156443377473.375,2508704421.0187726,9198.18950997327,0
373,2018-02-05,153504488648.5945,2661071473.28962,9024.3875117766,0
374,2018-03-05,155192629946.18726,2179558786.4918017,9122.65301383019,0
375,2018-04-05,162498830620.22913,1228125377.9488525,9551.13518381566,0
376,2018-05-05,163935762593.6642,2695999383.5138526,9634.53822597227,0
377,2018-06-05,166195961946.18,2617990803.561576,9766.24448548887,0
378,2018-07-05,163109111220.656,2626417557.0669236,9583.87174550137,0
379,2018-08-05,158435513589.56033,2767085706.197567,9308.26502572185,0
380,2018-09-05,155749835750.4752,2455200521.7337303,9149.51783314723,0
381,2018-10-05,157460887034.23203,2363841215.4382,9248.96039558449,0
382,2018-11-05,152728483795.6562,2359598426.330252,8969.94037574258,0
383,2018-12-05,143131877388.73486,3726075355.3037004,8405.5605632418,0
384,2018-05-13,144426929746.49615,2995955136.9111686,8480.58037612559,0
385,2018-05-14,147906738510.20526,2283320839.5720086,8683.9862031429,0
386,2018-05-15,148142733211.5191,3143239503.891285,8696.97400387283,0
387,2018-05-16,144348790079.53476,2586241489.8424945,8473.34864905366,0
388,2018-05-17,142149224754.09787,2772906142.3921065,8343.1252216955,0
389,2018-05-18,137271416445.43767,2173653717.1690426,8056.05319237475,0
390,2018-05-19,139787112156.34103,2127912775.3863177,8202.82540955214,0
391,2018-05-20,139424471286.71832,1672351902.7302613,8180.62700991409,0
392,2018-05-21,143916527618.282,1660868681.4973857,8443.26024591542,0
393,2018-05-22,142427831413.29367,1711697912.2659817,8354.99633591748,0
394,2018-05-23,136550347058.65228,1895031387.309464,8009.2995067828,0
395,2018-05-24,128842835523.63457,2777184892.7350817,7556.31604292077,0
396,2018-05-25,128977752305.11423,2602938656.909345,7563.43546544346,0
397,2018-05-26,127435061535.96555,1959178260.217828,7472.02260174872,0
398,2018-05-27,125008468874.28679,1289488237.4471545,7328.87167436352,0
399,2018-05-28,124985768473.80345,1247227035.27444,7326.64394017867,0
400,2018-05-29,121322210033.3444,1770692328.4028218,7111.06892466996,0
401,2018-05-30,127138205821.77669,2224251684.1663904,7451.2308372653,0
402,2018-05-31,125953862789.73985,1772428207.794572,7380.8515577098,0
